55652,"2017-04-01 00:00:00",Southampton,Bournemouth,8466,8678,"2017-04-05 00:00:00",1.65,4.0,6.0,1.62,3.9,5.75,1.6,3.9,5.7,1.62,3.8,5.25,1.67,4.13,5.57,1.62,4.2,5.5,1.67,4.13,5.55,1.62,4.0,5.75
55653,"2017-04-01 00:00:00",Liverpool,Everton,8650,8668,"2017-04-01 00:00:00",1.73,3.9,5.25,1.67,4.0,5.0,1.65,3.8,5.3,1.67,3.8,5.0,1.73,3.97,5.25,1.73,3.8,5.0,1.73,3.79,5.6,1.7,4.0,5.25
55670,"2017-02-04 00:00:00",Watford,Burnley,9817,8191,"2017-02-05 00:00:00",2.15,3.3,3.9,2.1,3.25,3.8,2.1,3.4,3.5,2.1,3.3,3.75,2.12,3.28,4.1,2.15,3.2,3.8,2.13,3.23,4.14,2.15,3.25,4.0
55677,"2017-02-04 00:00:00",Chelsea,Arsenal,8455,9825,"2017-02-05 00:00:00",1.95,3.6,4.2,1.95,3.5,4.0,2.1,3.4,3.5,1.95,3.6,4.0,1.94,3.58,4.42,2.0,3.3,4.2,2.08,3.36,4.13,1.95,3.6,4.3
55681,"2017-01-31 00:00:00",Bournemouth,"Crystal Palace",8678,9826,"2017-02-01 00:00:00",2.05,3.5,3.9,2.05,3.4,3.75,2.15,3.35,3.4,2.05,3.4,3.8,2.12,3.57,3.73,2.1,3.4,3.75,2.18,3.36,3.79,2.1,3.5,3.8
55697,"2016-09-10 00:00:00",Middlesbrough,"Crystal Palace",8549,9826,"2016-09-12 00:00:00",2.3,3.2,3.6,2.2,3.2,3.5,2.2,3.2,3.2,2.3,3.2,3.5,2.31,3.2,3.65,2.38,3.1,3.2,2.45,3.21,3.32,2.3,3.13,3.7
55702,"2016-12-10 00:00:00",Watford,Everton,9817,8668,"2016-12-11 00:00:00",3.1,3.4,2.45,3.0,3.3,2.4,2.95,3.3,2.4,3.0,3.4,2.45,3.15,3.39,2.45,3.0,3.3,2.5,3.38,3.39,2.33,3.1,3.3,2.5
55706,"2016-12-10 00:00:00",Burnley,Bournemouth,8191,8678,"2016-12-11 00:00:00",3.5,3.5,2.2,3.4,3.4,2.15,2.95,3.3,2.4,3.4,3.4,2.25,3.48,3.45,2.26,3.3,3.3,2.3,3.54,3.2,2.35,3.4,3.4,2.3
55710,"2016-08-27 00:00:00",Southampton,Sunderland,8466,8472,"2016-08-28 00:00:00",1.57,3.6,6.5,1.6,3.9,6.0,1.65,3.6,5.1,1.62,3.8,6.5,1.61,4.03,6.63,1.62,3.6,6.0,1.48,4.75,7.45,1.62,4.0,6.5
55716,"2016-08-27 00:00:00",Watford,Arsenal,9817,9825,"2016-08-28 00:00:00",5.0,3.75,1.73,5.0,3.75,1.72,4.5,3.5,1.75,5.0,3.75,1.75,5.47,3.91,1.72,4.6,3.75,1.73,6.0,4.16,1.63,5.25,3.9,1.73
55723,"2016-11-19 00:00:00",Southampton,Liverpool,8466,8650,"2016-11-21 00:00:00",3.4,3.6,2.2,3.3,3.5,2.15,3.8,3.4,2.0,3.3,3.5,2.25,3.32,3.56,2.28,3.4,3.4,2.2,3.19,3.47,2.39,3.4,3.4,2.3
55734,"2016-08-20 00:00:00",Burnley,Liverpool,8191,8650,"2016-08-21 00:00:00",6.5,4.2,1.57,6.5,4.0,1.55,5.6,3.9,1.55,6.5,4.1,1.57,7.12,4.2,1.56,7.0,3.5,1.57,7.26,4.54,1.51,7.0,4.2,1.55
55736,"2016-08-20 00:00:00",Watford,Chelsea,9817,8455,"2016-08-21 00:00:00",5.5,3.8,1.73,5.5,3.7,1.67,4.2,3.5,1.8,5.25,3.75,1.73,5.44,3.74,1.76,5.5,3.3,1.73,6.0,3.99,1.66,5.75,3.75,1.73
